id,name,category,school_id,riasec_code,heat,employment_rate,intro,core_courses,career_paths,industry_outlook,suits
M05407,应用物理学,理学,S054,IR,42,0.833,应用物理学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M05408,药学,医学,S054,IS,48,0.777,药学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M05501,药学,医学,S055,IS,44,0.757,药学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M05502,电子信息工程,工学,S055,RI,86,0.865,研究信号、电路与通信，连接软硬件，是信息时代的硬件底座。,电路分析|信号与系统|数字电路|通信原理|嵌入式系统,硬件工程师|嵌入式开发|通信工程师|芯片相关岗位,受益于半导体与智能硬件国产化，硬核方向前景广阔。,喜欢动手做电路、对软硬结合感兴趣、踏实严谨的人。
M05503,临床医学,医学,S055,IS,96,0.882,培养能诊治疾病的医生，学制长、投入大、社会价值高。,人体解剖学|生理学|病理学|诊断学|内科学|外科学,临床医生|住院医师|专科医生|医学研究,需求刚性、职业稳定，但需读研规培、成才周期长。,责任心强、能承受压力与长学制、愿意救死扶伤的人。
M05504,统计学,理学,S055,IC,72,0.865,研究如何从数据中提取规律，是数据科学时代的核心方法学。,概率论|数理统计|回归分析|多元统计|机器学习,数据分析师|数据科学家|风控/精算|市场研究,各行业数字化都需要数据人才，应用广、需求旺。,对数据敏感、喜欢用量化方法解决问题的人。
M05505,数字媒体艺术,艺术学,S055,AE,47,0.835,数字媒体艺术属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M05506,数学与应用数学,理学,S055,IC,76,0.809,研究数学理论及其应用，是众多学科与高薪行业的'万金油'底座。,数学分析|高等代数|概率论|实变函数|数值分析,数据/算法岗|金融量化|教师|深造科研,数学好可转码、转金融、转 AI，路径宽但需继续深造。,逻辑严密、热爱抽象思考、不畏惧难题的人。
M05507,计算机科学与技术,工学,S055,IR,97,0.903,研究计算机系统与软件，教你如何让机器按你的想法运转。,数据结构|操作系统|计算机网络|算法设计|数据库原理,软件工程师|算法工程师|后端/前端开发|数据工程师,数字经济核心赛道，人才需求长期旺盛，薪资水平居前列。,喜欢逻辑推理、爱钻研、能坐得住、对新技术好奇的人。
M05601,社会学,法学,S056,SE,47,0.824,社会学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M05602,广告学,文学,S056,AS,50,0.775,广告学属于文学门类，系统学习该领域的基础理论与专业技能。,文学基础|专业核心课|实践与实验|前沿专题,文学相关技术岗|行业研发/管理|深造读研|考公考编,文学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对文学领域有兴趣、愿意系统学习的人。
M05603,土木工程,工学,S056,RC,45,0.847,研究房屋、桥梁、道路等基础设施的设计与建造。,结构力学|混凝土结构|土力学|工程测量|施工技术,结构工程师|施工管理|造价工程师|设计院技术岗,基建增速放缓，转向运维、地下空间与新基建方向。,踏实能吃苦、愿意下现场、对工程建造有兴趣的人。
M05604,应用物理学,理学,S056,IR,40,0.794,应用物理学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M05605,园艺,农学,S056,RI,42,0.793,园艺属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M05606,工商管理,管理学,S056,ES,68,0.838,学习企业经营管理的通识，培养综合管理与商业思维。,管理学|市场营销|组织行为学|财务管理|战略管理,管培生|运营/市场|人力资源|创业,口径宽但偏通识，需用实习与技能形成差异化竞争力。,善于沟通协调、有领导欲、喜欢与人和业务打交道的人。
M05701,能源与动力工程,工学,S057,RI,39,0.76,能源与动力工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M05702,生物医学工程,工学,S057,RI,45,0.818,生物医学工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M05703,心理学,理学,S057,IS,74,0.793,研究心理与行为规律，兼具科学性与助人价值。,普通心理学|实验心理学|心理统计|认知心理学|心理测量,心理咨询|用户研究|人力资源|教育/科研,心理健康需求上升，但临床岗位多需深造与资质。,对人感兴趣、善于观察倾听、理性与共情兼备的人。
M05704,汉语言文学,文学,S057,AS,63,0.755,研究中国语言文学，是文科'母机'专业，口径宽、底蕴深。,现代汉语|古代汉语|中国古代文学|文学理论|写作,教师|编辑/新媒体|文案|公务员/文秘,考编考公友好，内容行业需要优秀的文字能力。,热爱阅读写作、语言感受力强、表达细腻的人。
M05705,中医学,医学,S057,IS,48,0.81,中医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M05706,广告学,文学,S057,AS,48,0.754,广告学属于文学门类，系统学习该领域的基础理论与专业技能。,文学基础|专业核心课|实践与实验|前沿专题,文学相关技术岗|行业研发/管理|深造读研|考公考编,文学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对文学领域有兴趣、愿意系统学习的人。
M05707,信息管理与信息系统,管理学,S057,EC,43,0.835,信息管理与信息系统属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M05708,通信工程,工学,S057,RI,78,0.866,研究信息如何高效可靠地传输，从 5G 到卫星通信都在其中。,通信原理|信号处理|电磁场与电磁波|移动通信|网络技术,通信工程师|网络工程师|运营商技术岗|设备研发,5G/6G 与物联网持续推进，行业需求稳健。,喜欢数理、关注网络与无线技术的人。
M05801,土木工程,工学,S058,RC,55,0.847,研究房屋、桥梁、道路等基础设施的设计与建造。,结构力学|混凝土结构|土力学|工程测量|施工技术,结构工程师|施工管理|造价工程师|设计院技术岗,基建增速放缓，转向运维、地下空间与新基建方向。,踏实能吃苦、愿意下现场、对工程建造有兴趣的人。
M05802,通信工程,工学,S058,RI,76,0.926,研究信息如何高效可靠地传输，从 5G 到卫星通信都在其中。,通信原理|信号处理|电磁场与电磁波|移动通信|网络技术,通信工程师|网络工程师|运营商技术岗|设备研发,5G/6G 与物联网持续推进，行业需求稳健。,喜欢数理、关注网络与无线技术的人。
M05803,国际经济与贸易,经济学,S058,IE,42,0.823,国际经济与贸易属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M05804,护理学,医学,S058,SC,54,0.949,培养专业护理人才，是医疗体系不可或缺的一环。,基础护理学|内外科护理|解剖生理|药理学|急救护理,临床护士|专科护士|社区护理|护理管理,老龄化带来持续需求，就业率高、岗位稳定。,细心耐心、有爱心、能适应轮班、乐于照护他人的人。
M05805,园艺,农学,S058,RI,40,0.831,园艺属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M05806,口腔医学,医学,S058,IR,91,0.865,专注口腔颌面疾病的诊治，动手性强、职业回报较高。,口腔解剖生理|口腔组织病理|牙体牙髓病学|口腔修复学,口腔医生|正畸/修复医生|私立诊所|口腔医院,消费医疗增长快，执业灵活、收入弹性大。,手巧细致、有耐心、喜欢与人打交道又偏技术的人。
M05807,音乐学,艺术学,S058,AE,47,0.792,音乐学属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M05901,自动化,工学,S059,RI,73,0.842,研究如何让系统自动控制运行，横跨机器人、工业与智能装备。,自动控制原理|电机与拖动|传感器技术|单片机|过程控制,控制工程师|机器人研发|工业自动化|电气工程师,智能制造主力专业，应用面广、就业口径宽。,喜欢系统思维、软硬通吃、对机器人/智能装备感兴趣的人。
M05902,人工智能,工学,S059,IR,96,0.95,研究让机器具备感知、学习与决策能力，是近年最热门的新工科。,机器学习|深度学习|概率统计|线性代数|自然语言处理,算法工程师|机器学习工程师|数据科学家|AI 产品研发,技术风口，头部企业争抢人才，但对数学与科研能力要求高。,数学好、喜欢探索前沿、有耐心做实验调参的人。
M05903,信息与计算科学,理学,S059,IR,42,0.838,信息与计算科学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M05904,心理学,理学,S059,IS,66,0.784,研究心理与行为规律，兼具科学性与助人价值。,普通心理学|实验心理学|心理统计|认知心理学|心理测量,心理咨询|用户研究|人力资源|教育/科研,心理健康需求上升，但临床岗位多需深造与资质。,对人感兴趣、善于观察倾听、理性与共情兼备的人。
M05905,人力资源管理,管理学,S059,EC,49,0.788,人力资源管理属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M05906,生物科学,理学,S059,IR,45,0.746,研究生命现象与规律，是生物医药与现代农业的科学基础。,普通生物学|生物化学|分子生物学|细胞生物学|遗传学,生物医药研发|科研深造|检测分析|生物技术,需深造，生物医药长期向好但成才周期较长。,热爱生命科学、愿意读研深造、能耐住科研寂寞的人。
M05907,环境工程,工学,S059,RI,48,0.788,环境工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M05908,植物保护,农学,S059,RI,47,0.802,植物保护属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M06001,英语,文学,S060,AS,53,0.79,学习英语语言文学与翻译，是跨文化沟通的工具型专业。,综合英语|英语写作|翻译|语言学|英美文学,教师|翻译|外贸|涉外文秘,需'英语+第二技能'复合，单一语言竞争力下降。,语言天赋好、喜欢跨文化交流、表达流畅的人。
M06002,社会学,法学,S060,SE,46,0.763,社会学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M06003,园艺,农学,S060,RI,46,0.822,园艺属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M06004,土木工程,工学,S060,RC,46,0.802,研究房屋、桥梁、道路等基础设施的设计与建造。,结构力学|混凝土结构|土力学|工程测量|施工技术,结构工程师|施工管理|造价工程师|设计院技术岗,基建增速放缓，转向运维、地下空间与新基建方向。,踏实能吃苦、愿意下现场、对工程建造有兴趣的人。
M06005,国际经济与贸易,经济学,S060,IE,48,0.774,国际经济与贸易属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M06006,经济学,经济学,S060,IE,81,0.828,研究资源配置与经济运行规律，培养理性分析经济问题的能力。,微观经济学|宏观经济学|计量经济学|货币银行学|财政学,银行/证券|政策研究|咨询|企业经济分析,口径宽、平台高，名校背景与量化能力是关键。,对社会经济现象感兴趣、逻辑与数理兼备的人。
M06101,教育学,教育学,S061,SI,49,0.816,研究教育规律与人的发展，面向教学、教研与教育管理。,教育学原理|教育心理学|课程与教学论|教育研究方法,教师|教研员|教育机构|教育行政,考编需求稳定，教育数字化带来新岗位。,有爱心耐心、喜欢与学生相处、乐于助人成长的人。
M06102,生物科学,理学,S061,IR,45,0.746,研究生命现象与规律，是生物医药与现代农业的科学基础。,普通生物学|生物化学|分子生物学|细胞生物学|遗传学,生物医药研发|科研深造|检测分析|生物技术,需深造，生物医药长期向好但成才周期较长。,热爱生命科学、愿意读研深造、能耐住科研寂寞的人。
M06103,政治学与行政学,法学,S061,SE,40,0.77,政治学与行政学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M06104,会计学,管理学,S061,CE,82,0.884,学习如何记录与分析企业的经济活动，是企业的'商业语言'。,基础会计|财务会计|成本会计|审计学|税法,会计/财务|审计|税务|财务分析,岗位稳定需求大，考取 CPA 等证书可显著提升前景。,细心、严谨、喜欢和数字打交道、追求稳定的人。
M06105,测控技术与仪器,工学,S061,RI,41,0.843,测控技术与仪器属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06106,应用物理学,理学,S061,IR,50,0.78,应用物理学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M06201,能源与动力工程,工学,S062,RI,51,0.816,能源与动力工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06202,中医学,医学,S062,IS,48,0.791,中医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M06203,临床医学,医学,S062,IS,84,0.855,培养能诊治疾病的医生，学制长、投入大、社会价值高。,人体解剖学|生理学|病理学|诊断学|内科学|外科学,临床医生|住院医师|专科医生|医学研究,需求刚性、职业稳定，但需读研规培、成才周期长。,责任心强、能承受压力与长学制、愿意救死扶伤的人。
M06204,法学,法学,S062,SE,81,0.791,研究法律规则与制度，培养依法分析与解决纠纷的能力。,法理学|宪法学|民法|刑法|诉讼法|经济法,律师|法务|公检法（需考试）|公务员,需通过法考，头部律所与公职竞争激烈但回报可观。,表达与逻辑强、记忆力好、有正义感与抗压力的人。
M06205,生物科学,理学,S062,IR,48,0.684,研究生命现象与规律，是生物医药与现代农业的科学基础。,普通生物学|生物化学|分子生物学|细胞生物学|遗传学,生物医药研发|科研深造|检测分析|生物技术,需深造，生物医药长期向好但成才周期较长。,热爱生命科学、愿意读研深造、能耐住科研寂寞的人。
M06206,材料科学与工程,工学,S062,RI,39,0.803,材料科学与工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06301,地理科学,理学,S063,IR,45,0.826,地理科学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M06302,测控技术与仪器,工学,S063,RI,44,0.75,测控技术与仪器属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06303,动物科学,农学,S063,RI,48,0.809,动物科学属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M06304,环境工程,工学,S063,RI,51,0.753,环境工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06305,心理学,理学,S063,IS,64,0.808,研究心理与行为规律，兼具科学性与助人价值。,普通心理学|实验心理学|心理统计|认知心理学|心理测量,心理咨询|用户研究|人力资源|教育/科研,心理健康需求上升，但临床岗位多需深造与资质。,对人感兴趣、善于观察倾听、理性与共情兼备的人。
M06306,应用物理学,理学,S063,IR,46,0.765,应用物理学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M06401,预防医学,医学,S064,IS,51,0.808,预防医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M06402,视觉传达设计,艺术学,S064,AE,61,0.779,用视觉语言传递信息，涵盖品牌、平面与数字界面设计。,设计基础|字体与版式|品牌设计|UI 设计|图形创意,平面/品牌设计师|UI/UX 设计|插画|广告创意,数字内容旺盛，需紧跟工具与审美趋势保持竞争力。,审美好、有创意、喜欢用视觉表达想法的人。
M06403,能源与动力工程,工学,S064,RI,48,0.82,能源与动力工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06404,汉语言文学,文学,S064,AS,55,0.823,研究中国语言文学，是文科'母机'专业，口径宽、底蕴深。,现代汉语|古代汉语|中国古代文学|文学理论|写作,教师|编辑/新媒体|文案|公务员/文秘,考编考公友好，内容行业需要优秀的文字能力。,热爱阅读写作、语言感受力强、表达细腻的人。
M06405,音乐学,艺术学,S064,AE,41,0.821,音乐学属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M06406,数字媒体艺术,艺术学,S064,AE,43,0.834,数字媒体艺术属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M06407,学前教育,教育学,S064,SA,53,0.877,培养幼儿教育人才，重视儿童发展与综合素养。,学前心理学|学前教育学|幼儿园课程|儿童游戏|艺术技能,幼儿教师|早教|幼教管理|儿童产品,学前普惠政策推进，持证就业需求稳定。,喜欢孩子、有亲和力与艺术表现力、耐心细致的人。
M06408,软件工程,工学,S064,IC,94,0.905,侧重大型软件的工程化开发与团队协作，偏'造软件'的工程实践。,软件工程导论|面向对象设计|软件测试|项目管理|Web 开发,软件开发工程师|测试工程师|项目经理|运维开发,与计算机科学高度相近，工程岗位需求稳定，落地性强。,动手能力强、喜欢做出可用产品、注重规范与协作的人。
M06501,预防医学,医学,S065,IS,44,0.76,预防医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M06502,地理科学,理学,S065,IR,41,0.846,地理科学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M06503,信息与计算科学,理学,S065,IR,46,0.803,信息与计算科学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M06504,软件工程,工学,S065,IC,93,0.954,侧重大型软件的工程化开发与团队协作，偏'造软件'的工程实践。,软件工程导论|面向对象设计|软件测试|项目管理|Web 开发,软件开发工程师|测试工程师|项目经理|运维开发,与计算机科学高度相近，工程岗位需求稳定，落地性强。,动手能力强、喜欢做出可用产品、注重规范与协作的人。
M06505,化学,理学,S065,IR,54,0.718,研究物质的组成、性质与变化，连接材料、能源与生命科学。,无机化学|有机化学|分析化学|物理化学|结构化学,材料/化工研发|制药|质检分析|科研深造,需深造提升竞争力，新能源与新材料带来新机会。,喜欢做实验、对微观世界好奇、细致耐心的人。
M06506,植物保护,农学,S065,RI,48,0.784,植物保护属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M06507,环境工程,工学,S065,RI,42,0.781,环境工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06508,市场营销,管理学,S065,EC,45,0.837,市场营销属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M06601,工商管理,管理学,S066,ES,62,0.772,学习企业经营管理的通识，培养综合管理与商业思维。,管理学|市场营销|组织行为学|财务管理|战略管理,管培生|运营/市场|人力资源|创业,口径宽但偏通识，需用实习与技能形成差异化竞争力。,善于沟通协调、有领导欲、喜欢与人和业务打交道的人。
M06602,生物医学工程,工学,S066,RI,46,0.787,生物医学工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M06603,汉语国际教育,文学,S066,AS,51,0.819,汉语国际教育属于文学门类，系统学习该领域的基础理论与专业技能。,文学基础|专业核心课|实践与实验|前沿专题,文学相关技术岗|行业研发/管理|深造读研|考公考编,文学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对文学领域有兴趣、愿意系统学习的人。
M06604,物流管理,管理学,S066,EC,43,0.813,物流管理属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M06605,体育教育,教育学,S066,SI,47,0.806,体育教育属于教育学门类，系统学习该领域的基础理论与专业技能。,教育学基础|专业核心课|实践与实验|前沿专题,教育学相关技术岗|行业研发/管理|深造读研|考公考编,教育学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对教育学领域有兴趣、愿意系统学习的人。
M06606,政治学与行政学,法学,S066,SE,50,0.843,政治学与行政学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M06607,生物科学,理学,S066,IR,51,0.768,研究生命现象与规律，是生物医药与现代农业的科学基础。,普通生物学|生物化学|分子生物学|细胞生物学|遗传学,生物医药研发|科研深造|检测分析|生物技术,需深造，生物医药长期向好但成才周期较长。,热爱生命科学、愿意读研深造、能耐住科研寂寞的人。
M06701,市场营销,管理学,S067,EC,44,0.844,市场营销属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M06702,英语,文学,S067,AS,62,0.79,学习英语语言文学与翻译，是跨文化沟通的工具型专业。,综合英语|英语写作|翻译|语言学|英美文学,教师|翻译|外贸|涉外文秘,需'英语+第二技能'复合，单一语言竞争力下降。,语言天赋好、喜欢跨文化交流、表达流畅的人。
M06703,法学,法学,S067,SE,76,0.74,研究法律规则与制度，培养依法分析与解决纠纷的能力。,法理学|宪法学|民法|刑法|诉讼法|经济法,律师|法务|公检法（需考试）|公务员,需通过法考，头部律所与公职竞争激烈但回报可观。,表达与逻辑强、记忆力好、有正义感与抗压力的人。
